"x","y","rx","ry","type"
"0.1875613875441499","0.2077559429210621","0.057475004877362935","0.0003814697265625","0"
"-0.08839890029695299","-0.47074760993321735","-0.4181955357392629","-0.4902452561590407","1"
"-0.4380491643116392","-0.22548256454796628","0.28404146638409844","0.8639126769427595","1"
"-0.006804720351570531","0.6632173186854312","-0.09006758740073756","-0.15680250996037534","1"
"0.43036096236285043","0.4486215219778173","-0.1349157831248115","-0.03204664062051212","1"
"0.07205521143399753","0.5124949088463416","-0.9317081350546617","-0.5339256130732023","1"
"0.00550342599550883","0.6036087373892466","-0.06556547184785207","0.08888888359069824","0"
"-0.0010850053084524053","0.5870667758740877","-0.48937851504275676","-0.03227123774980244","1"
"-0.01974889072212013","0.3463785487252313","-1","-0.17078350846831863","1"
"-0.010731164614359539","-0.5981485684712727","-0.9453116655349731","0.5703730821609497","1"
"0.005575766368788116","0.45964751681502986","-0.7817281022363779","-0.7503985227370749","1"
"0.004959178822381156","0.5275109239986965","-1","0.17004002843584334","1"
"0.11008091156299298","0.40200244463407075","0.05479982724556556","-0.042620798716178306","0"
"0.015721877415974934","0.10591286420822144","-1","-0.07608148455619812","1"
"0.0020329952239990234","-0.4577064264652341","0.06401018347851066","0.6707621313804804","0"
"0.2247663787070741","-0.15458006047187967","0.037827134132385254","0.012588016530300708","1"
"0.014942098122376662","0.7743671903243432","-0.24032489611552313","0.27121151181367725","1"
"-0.03838101625442505","0.6938261985778809","-0.30433662235736847","-0.525320827960968","1"
"-0.011496913433074952","-0.5550156459212303","-0.8880689740180969","0.5638231426477432","1"
"-0.0108116728918893","-0.20521770886012486","-0.007705807685852051","-0.09371088743209839","1"
"-0.008302282203327526","-0.3328173052180897","-0.09129195321689952","-0.9962213093584235","1"
"0.09232396476871364","0.28400711960844943","0.027070018616351454","0.19598972404396142","0"
"0.11755651632944743","-0.6981033086776733","-0.80286971728007","-0.7853727062543233","1"
"-0.003952090229306903","-0.2934985671724592","-0.42967444232531954","-0.7281736007758549","1"
"-0.13765163719654083","-0.7583581283688545","-0.07063592225313187","0.9177557751536369","1"
"-0.03839571538724398","-0.3827484752002515","-0.05679006952988474","-0.08998245000839233","0"
"0.01761421263217926","0.39939956068992616","-0.9813763588666916","-0.3848439812660217","1"
"-0.03360021302574559","-0.2261340442456697","-0.6059468363460742","0.5705459117889404","1"
"-0.0398495567811502","-0.4338144031730858","-0.2544978067681596","0.7684859971742373","1"
"-0.05134960373894113","-0.4017752965942758","-0.9598227465739015","0.374441138056458","1"
"-0.11832930668290839","0.4110830002520458","-0.9199140337576349","-0.5547182086002396","1"
"-0.08536697775125504","-0.3655813694000244","-0.8180956974625587","0.7472057238221168","1"
"-0.04404189331190927","0.6865862352507455","-0.4950113977704729","0.9571635893412999","1"
"0.03562197004045759","-0.3036854829107012","-0.3849219083786011","0.09980489526476179","1"
"0.20740927259127298","0.006634119153022766","0.2652241756518682","0.36151725351810454","1"
"0.32890642390531655","0.25801660032833323","0.26133229452020984","0.07491730591830086","1"
"-0.03869687914848328","0.15479665994644165","0.0190706729888916","0.021530508995056152","0"
"0.11925653048924037","-0.7709664446966988","-0.0629696079662868","-0.006179911749703544","1"
"-0.007987792491912843","0.6870655393600464","-0.7501268029212952","-0.32241398096084595","1"
"0.04991805553436279","-0.22025672027042933","-0.03896209739503406","1","1"
"0.029161417595694","-0.5963983045560177","-0.2651711412679369","0.39600256781711757","1"
"0.1151641947882516","0.5250890936170306","-0.7288297372204917","0.8515166469982692","1"
"-0.211383227791105","-0.3453036717006138","-0.7700676109109607","0.46252275648571195","1"
"-0.013692444562911988","0.7051550070444743","-0.43345794677734373","0.1001948078473409","1"
"0.8086857795715332","0.03395978609720866","-1","-0.06727701425552368","1"
"-0.014941136042277018","-0.5067241489887238","0.8442994952201843","0.6785305639108022","1"
"0.07419992410219632","-0.7627926377149729","-0.979038797892057","-0.35359732004312366","1"
"0.16242643873742285","-0.5348296913694828","-0.6141188144683838","0.8788225879060462","1"
"0.1452140212059021","-0.035062175989151","-0.6732616066932678","-0.8661173403263092","0"
"0.018847660584883255","-0.6701692992990668","-1","-0.251445087519559","1"
"-0.021457048133015633","-0.5315632876008749","0.24346628412604332","0.9315508902072906","1"
"0.022648547273693663","-0.3525027340108698","0.6326330394455881","0.6797630653236851","1"
"-0.10159795814090306","0.7324194841914706","0.4998821583059099","0.8048981428146362","1"
"0.007230244576931","-0.579491876065731","-0.29344624777634937","-0.045705857376257576","1"
"0.040972202164786205","0.42158192907060893","-1","0.21965360641479492","1"
"-0.20107031081404006","-0.642975947686604","-0.8222868825708117","0.6656105305467334","1"
"-0.022884783879765926","-0.298243337082413","-0.9540375201207287","0.532538429746088","1"
"0.2281189759572347","-0.21768859028816223","0.17255748642815483","0.22948551840252346","1"
"-0.2142337726641305","0.33112444455110573","-0.5067569462558891","-0.8420165875290013","1"
"0.06876203775405884","-0.4097401404380798","-0.07921018362045289","0.31100876808166505","1"
"0.3078844451356208","0.33898057745791027","-0.8690804023852293","-0.2878688169621873","1"
"0.3642848959335914","0.1373941928912432","-0.03602653741836548","-0.027328908443450928","0"
"-0.07319397912469021","-0.404609645521918","-0.9570618160935336","0.553799920303877","1"
"0.024847316114526046","-0.6869892697585257","-0.2817787214329368","0.3784229504434686","1"
"-0.04303043749597338","0.8226494789123535","-0.36933445268207127","0.9969244599342346","1"
"0.05955049013480162","0.33035000394552183","-1","-0.17607776935283953","1"
"0.010141686959700151","-0.6005909497087653","-0.9936050826852972","-0.3650915189222856","1"
"-0.06116324911514918","0.48689250151316327","-0.9309198608001074","-0.5567470267415047","1"
"0.04311861594518026","-0.474684433804618","-1","0.20154964261584812","1"
"0.03108495932358962","-0.5427610622002528","-0.27117512776301456","0.9631330279203562","1"
"-0.019506648967140598","0.3172776259874043","-1","0.3731401154869481","1"
"-0.08144438750035055","0.3853220585230234","-0.9505430387484061","-0.27518656608220693","1"
"0.025408643942612868","-0.18915669734661394","-0.0024567246437072754","-0.023483633995056152","0"
"-0.1283554964595371","0.35584377580218846","0.013193951712714301","0.02129311694039239","1"
"-0.07606249683899499","-0.3600959433636195","-0.6860802226782965","0.8159541300204998","1"
"-0.0859268838709051","-0.26109656962481415","-0.013038411465558139","0.40310090563514017","0"
"-0.030533306300640106","0.665442131459713","-0.6975013427436352","-0.6727798022329807","1"
"-0.3681694567203522","0.09518756366827909","-0.7839775756001472","-0.6130350210210856","1"
"0.07451934367418289","0.35947777330875397","-0.7428988367319107","-0.09438085928559303","1"
"-0.055209681391716","0.4221319258213043","0.06577910482883453","0.2385239452123642","0"
"-0.023849851648572465","-0.5312720805826322","-0.4554656811163459","0.9730903884054909","1"
"-0.05085142645784604","-0.4212095481093212","-0.6819255070019794","0.6175409465707759","0"
"0.17420571190970285","-0.004523224064282009","-0.2862243631056377","0.009531463895525252","1"
"0.3247754322855096","-0.3719707758803117","0.0190279483795166","-0.005752623081207275","1"
"-0.03829385895355075","-0.2680540382862091","-0.988553938328051","0.20266943176587424","1"
"-0.008700325208551744","0.39680906604318056","-1","-0.1903257966041565","1"
"0.036620750146753644","0.5330146761501536","-0.48280174241346474","0.7371445052763995","1"
"0.021671074809450092","0.3107545989932436","-0.4944371599139589","-0.9390027559164799","1"
"0.0523158597946167","-0.6071082639694214","-0.1742354464530945","0.6184536600112915","1"
"0.007960120836893717","0.4913710256417592","-0.8161694630980492","-0.7339589471618334","1"
"0.01805142120078758","-0.6257753173510233","-0.9939608154473482","0.3501521658014368","1"
"0.15520969585136132","0.3897758898911653","-0.0759509249969765","-0.051099075211419","1"
"-0.15058212876319885","-0.6108766198158264","-0.9863828539848327","-0.4047974407672882","1"
"0.13773641321394178","-0.6213168534967635","-1","0.1751888394355774","1"
"-0.1812264527286495","-0.3628923941302944","-0.12933340695527223","0.4383827635833809","1"
"0.024398331840833027","0.41707653800646466","0.019528998268975153","-0.335311073395941","0"
"0.0018220857850142888","0.5447587934987885","-0.550830252468586","-0.47608339360782076","1"
"0.47818385230170357","0.3037562568982442","-0.13061213824484083","-0.0026771194405025905","1"
"-0.058739865094088434","-0.38755223657308","-0.8050678914852356","0.6978189128168514","1"
"0.3254223819132204","-0.018049160639444988","-0.05708171592818366","-0.05285048153665331","0"
"-0.03651426873117123","-0.28817584492125603","-0.7877878861607246","0.6547925539736478","1"
"0.21598238992218924","0.3658148097519827","0.11854884648087001","-0.3932481077638003","1"
"0.2329928670078516","-0.3025148790329695","0.1279773712158203","-0.018875420093536377","1"
"0.017647051811218263","-0.8291111558675766","-0.06996566653251649","0.20205997824668884","1"
"0.08707370609045029","0.542606994509697","-0.996252004057169","0.2541847825050354","1"
"-0.26166053918691784","0.4594268523729764","0.18423858972696158","0.5813323534451998","1"
"0.02343430885901818","-0.8203285336494446","-0.9462882280349731","0.5810482501983643","1"
"0.1658360045403242","-0.37052910402417183","-0.38146124593913555","0.8167658373713493","1"
"0.016541691387400907","0.384533636710223","-0.6029961600023157","-0.8867780531153959","1"
"-0.30847222154790704","-0.0799413187937303","-0.9349188804626465","-0.32073909315195953","1"
"0.0508163645863533","0.5038109421730042","-0.03900589048862457","-0.8079461343586445","1"
"0.07683299481868744","0.125398650765419","-0.26198214292526245","0.24672694504261017","0"
"0.061895463060825426","0.4582514762878418","-0.7811154964122367","-0.11651756535185144","0"
"0.11147733529408772","0.3318999102621367","-0.8986616026271473","-0.46747862750833685","1"
"0.06610545847151014","-0.5239795545736948","-0.7900697622034285","0.6709985368781619","1"
"0.31917061866858065","-0.2058273813663385","-0.9775003790855408","0.3264738260171352","1"
"-0.007664203643798828","-0.27443905852057715","-1","0.25703545050187543","1"
"-0.08876383921195721","-0.5238574804930851","-0.3648963529488136","0.28265865095730486","1"
"-0.16570766304814538","0.06070926438930423","-1","0.16034357769544735","1"
"-0.02853223777586414","-0.42483135128533966","-0.5061245227372775","0.6619942893264115","1"
"-0.10242873264683618","0.6975339717335172","-0.9097420357995563","-0.33048922651343876","1"
"0.11602389812469482","-0.12624876861986906","-0.23596827672875445","0.014390072615250297","1"
"0.17333258453168368","-0.2147728727574934","-0.05221612097924216","0.054154276847839355","0"
"-0.14889649504965002","-0.4270428026264364","-0.5052255209196698","0.8551863262599165","1"
"0.001080599698153409","0.32644180818037555","-0.9445487044074319","-0.41350979696620593","1"
"0.005797373837438123","-0.5854355281796949","0.1853071410080482","-0.8943218023612581","1"
"-0.07918877493251454","-0.33948549086397345","-0.05156717788089405","-0.44623899730769073","1"
"0.14951226540974208","0.12063999686922346","-0.4599679708480835","0.7719495466777256","1"
"0.22294132290659724","-0.6734594074455468","-0.8627949953079224","0.6964683629371025","1"
"-0.13355916738510132","-0.054657816886901855","1","-0.19158313274383545","1"
"0.12461921691894531","-0.8381518244743347","-0.6577694344520569","0.8391943168640137","1"
"0.22520790380590103","-0.07773573608959422","-0.07043293995015762","0.016345991807825425","0"
"-0.10526860932834813","-0.25554609616271784","-0.8130886156539447","0.3663228378921259","1"
"0.1345591346422831","0.458086007171207","-0.7762501736481985","-0.59391674068239","1"
"0.04727597420032208","0.3799555209966806","-0.9056734167612516","0.44091883072486293","1"
"-0.03490483252013602","0.39291610078113837","-1","-0.3801394373905368","1"
"0.11472453508112165","0.46945779191123116","-0.6410823770695262","-0.8855340249008603","1"
"-0.3069940848009927","0.6956043328557696","-0.4847943825381143","0.7802744422640119","1"
