"x","y","rx","ry","type"
"0.1875613875441499","0.2077559429210621","0.057475004877362935","0.0003814697265625","0"
"-0.08839890029695299","-0.47074760993321735","-0.4181955357392629","-0.4902452561590407","1"
"0.09101394812266032","0.5661880413691203","-0.03572137753168742","0.298833707968394","1"
"-0.4380491643116392","-0.22548256454796628","0.28404146638409844","0.8639126769427595","1"
"-0.006804720351570531","0.6632173186854312","-0.09006758740073756","-0.15680250996037534","1"
"0.5614801287651062","0.027777522802352905","-0.13301900029182434","-0.3753658354282379","0"
"0.048860025902589165","-0.36416354899605113","-0.040119148790836334","0.22569111237923303","0"
"0.43036096236285043","0.4486215219778173","-0.1349157831248115","-0.03204664062051212","1"
"0.07205521143399753","0.5124949088463416","-0.9317081350546617","-0.5339256130732023","1"
"-0.06830358159714851","-0.2936395328977834","-0.6898473337076713","-0.048945858858633735","1"
"0.00550342599550883","0.6036087373892466","-0.06556547184785207","0.08888888359069824","0"
"0.01082882285118103","0.642331083615621","-0.8668751964966456","-0.6405127048492432","1"
"-0.04688029587268829","0.6654612004756928","-0.8681528985500335","0.05410849153995514","1"
"0.22290621305766858","0.4916240102366397","-0.7543859670036718","-0.6893118619918823","1"
"-0.20009728148579597","-0.5326409600675106","-0.900520708411932","-0.24627680703997612","1"
"-0.00529996222919888","0.6916524701648288","-0.808834969997406","0.1830268767144945","1"
"0.24446960499412135","0.9600069083665547","-0.10180900285118505","-0.6482313651787607","1"
"0.04896618127822876","-0.2730205297470093","-0.6993545472621918","0.6493751406669617","1"
"0.014577458302179972","0.518674502770106","-0.7762137353420258","-0.5255181640386581","1"
"-0.0010850053084524053","0.5870667758740877","-0.48937851504275676","-0.03227123774980244","1"
"0.0013087896200326772","0.5618571318112887","-0.8423343988565298","-0.6589655601061307","1"
"-0.01974889072212013","0.3463785487252313","-1","-0.17078350846831863","1"
"0.1290028190612793","0.4863801145553589","-0.7301008605957031","-0.10190035343170166","1"
"-0.010731164614359539","-0.5981485684712727","-0.9453116655349731","0.5703730821609497","1"
"0.005575766368788116","0.45964751681502986","-0.7817281022363779","-0.7503985227370749","1"
"0.004959178822381156","0.5275109239986965","-1","0.17004002843584334","1"
"-0.06494150792851168","0.48964675735024843","-0.7999578083262724","-0.7077933304450091","1"
"0.012452371915181478","0.41114418506622313","-0.919501535097758","-0.5625543554623922","1"
"0.11008091156299298","0.40200244463407075","0.05479982724556556","-0.042620798716178306","0"
"-0.13452162966132164","-0.6251297034323215","-0.8672961071133614","0.6343442648649216","1"
"0.015721877415974934","0.10591286420822144","-1","-0.07608148455619812","1"
"-0.014660326873554903","0.34698745082406435","-0.05083676997353049","-0.007626803482280058","1"
"-0.21548831785047376","-0.3895277751458658","-0.9882398312156265","-0.392658760418763","1"
"0.0020329952239990234","-0.4577064264652341","0.06401018347851066","0.6707621313804804","0"
"0.2247663787070741","-0.15458006047187967","0.037827134132385254","0.012588016530300708","1"
"0.014942098122376662","0.7743671903243432","-0.24032489611552313","0.27121151181367725","1"
"-0.03838101625442505","0.6938261985778809","-0.30433662235736847","-0.525320827960968","1"
"0.012621243794759115","0.7284870704015096","-0.7760972539583842","-0.0767396608988444","1"
"-0.011496913433074952","-0.5550156459212303","-0.8880689740180969","0.5638231426477432","1"
"-0.23836499452590942","0.2901121477286021","0.5115002195040385","-0.9636886095007261","1"
"0.021157228029691257","-0.47229607747151303","0.18729275465011597","1","1"
"-0.0108116728918893","-0.20521770886012486","-0.007705807685852051","-0.09371088743209839","1"
"0.04318957669394357","0.7559297680854797","-0.010284581354686193","-1","1"
"0.04378328696790948","-0.49027256146971004","-0.9092257310108967","0.5715023997318314","1"
"-0.008302282203327526","-0.3328173052180897","-0.09129195321689952","-0.9962213093584235","1"
"0.09232396476871364","0.28400711960844943","0.027070018616351454","0.19598972404396142","0"
"0.0234098881483078","-0.648828869064649","-0.7828234285116196","0.19229676326115927","1"
"0.11755651632944743","-0.6981033086776733","-0.80286971728007","-0.7853727062543233","1"
"0.011996635794639587","-0.8030716419219971","-0.9122224748134613","0.5247730314731598","1"
"0.45676864518059623","-0.708064403798845","-0.0995718969239129","0.20982001887427437","1"
"0.005625647727889244","-0.42178880445884936","0.1360243209684738","0.4134133078835227","0"
"-0.0011768564581871033","0.328295961022377","0.014332033693790436","-0.05297550559043884","0"
"-0.003952090229306903","-0.2934985671724592","-0.42967444232531954","-0.7281736007758549","1"
"-0.05727649652040922","0.6943007524196918","-0.7329530211595389","0.783582485639132","1"
"-0.13765163719654083","-0.7583581283688545","-0.07063592225313187","0.9177557751536369","1"
"0.09582767486572266","0.66673583984375","-0.924276594320933","-0.5527489125728607","1"
"0.012893868047137593","0.4906346853389296","-0.8930342613264571","-0.5980716791263846","1"
"-0.03839571538724398","-0.3827484752002515","-0.05679006952988474","-0.08998245000839233","0"
"0.08999871412913005","0.11815873781840007","-0.04151982069015503","0.052231669425964355","0"
"0.013205583606447493","-0.7567123387541089","-0.8584638450826917","-0.6442380802971976","1"
"0.01761421263217926","0.39939956068992616","-0.9813763588666916","-0.3848439812660217","1"
"-0.03360021302574559","-0.2261340442456697","-0.6059468363460742","0.5705459117889404","1"
"0.0037947893142700195","-0.4274016802127545","-0.902506594474499","0.6159398097258347","1"
"-0.0398495567811502","-0.4338144031730858","-0.2544978067681596","0.7684859971742373","1"
"0.05190518227490512","-0.22239007371844668","-1","-0.31527959577965015","1"
"0.7115364074707031","0.5244889717835647","0.2913545828599196","0.9841752235706036","1"
"-0.11486294439860753","-0.40846265384129116","-0.24174824782780238","-0.04343720844813755","1"
"-0.0023304847153750334","0.3374865705316717","-0.6267116069793701","-0.36134889180010016","1"
"0.1418104117566889","-0.4142560931769284","-0.09652441198175604","0.016682299700650303","1"
"-0.05134960373894113","-0.4017752965942758","-0.9598227465739015","0.374441138056458","1"
"0.028335990650313243","0.4115194635731833","-0.5433399868862969","-0.919028007558414","1"
"-0.11832930668290839","0.4110830002520458","-0.9199140337576349","-0.5547182086002396","1"
"-0.08536697775125504","-0.3655813694000244","-0.8180956974625587","0.7472057238221168","1"
"-0.03521991126677569","-0.23277518562242097","-0.003575702508290609","0.050400495529174805","0"
"0.26467881961302325","-0.036082040179859505","-0.4262691004709764","0.08646733381531456","1"
"0.0464128573735555","0.8330215414365133","-0.4073517998059591","0.5821510155995687","1"
"-0.04404189331190927","0.6865862352507455","-0.4950113977704729","0.9571635893412999","1"
"0.007242934571372138","-0.46394378277990556","-0.44765394926071167","0.9867856502532959","1"
"-0.32263167368041146","0.1277654700809055","-0.7226994964811537","-0.8496071100234985","1"
"-0.019263250132401783","0.37832074364026386","-0.8251951883236567","-0.7082818324367205","1"
"0.03562197004045759","-0.3036854829107012","-0.3849219083786011","0.09980489526476179","1"
"0.09019452030375852","-0.3896272253181975","-0.7660248804900606","0.6353941994198298","1"
"0.20740927259127298","0.006634119153022766","0.2652241756518682","0.36151725351810454","1"
"0.32890642390531655","0.25801660032833323","0.26133229452020984","0.07491730591830086","1"
"0.037521932806287496","0.004330078193119594","-0.054337382316589355","0.0010833740234375","0"
"0.08733513597714698","-0.6710429040052123","-0.6778856687626597","0.5545969160936647","1"
"0.270433000896288","0.04345703772876574","-0.12618017196655273","0.21798043147377347","1"
"0.024107295733231764","-0.6221005412248465","-0.17495327576612815","0.32385708429874516","1"
"0.37998815945216585","0.6549048707598731","-0.27818723235811504","0.5292940480368478","1"
"0.23228808244069418","0.58815136551857","-0.6166297793388367","0.6522519787152609","1"
"-0.03869687914848328","0.15479665994644165","0.0190706729888916","0.021530508995056152","0"
"0.025871889931815013","0.3795515980039324","-0.9539888186114175","-0.26904271841049193","1"
"-0.015543552005992216","0.4638823340920841","0.011665982358595905","-0.02021101292441873","1"
"-0.020927945772806805","0.24417486557593712","-0.05140763521194458","-0.053971171379089355","0"
"-0.004655976010405499","-0.46092429303604626","-0.6910953638346299","0.599013793727626","1"
"0.11925653048924037","-0.7709664446966988","-0.0629696079662868","-0.006179911749703544","1"
"-0.007987792491912843","0.6870655393600464","-0.7501268029212952","-0.32241398096084595","1"
"0.04991805553436279","-0.22025672027042933","-0.03896209739503406","1","1"
"0.01143491268157959","-0.12969229542292082","0.0336766242980957","0.041184067726135254","1"
"0.029161417595694","-0.5963983045560177","-0.2651711412679369","0.39600256781711757","1"
"-0.13390026489893594","-0.2130918625073555","-0.054337382316589355","0.0010833740234375","0"
"-0.01928303497178214","0.8416157194546291","-1","0.05119401642254421","1"
"0.1151641947882516","0.5250890936170306","-0.7288297372204917","0.8515166469982692","1"
"-0.03530937731266022","-0.4419745167096456","0.922380409638087","0.4178230444590251","1"
"-0.211383227791105","-0.3453036717006138","-0.7700676109109607","0.46252275648571195","1"
"-0.1570682911311879","0.7027605456464431","-1","0.275860681253321","1"
"-0.013692444562911988","0.7051550070444743","-0.43345794677734373","0.1001948078473409","1"
"-0.04129802385965983","0.7452638626098633","-0.7394023656845092","0.8596495548884074","1"
"0.8086857795715332","0.03395978609720866","-1","-0.06727701425552368","1"
"-0.014941136042277018","-0.5067241489887238","0.8442994952201843","0.6785305639108022","1"
"-0.15936704121884845","-0.5129392899218059","-0.7666543126106262","0.4128560892173222","1"
"0.07419992410219632","-0.7627926377149729","-0.979038797892057","-0.35359732004312366","1"
"0.05547197384409385","0.25303219568611374","-0.02474273431419146","-0.09674327503336538","0"
"0.16242643873742285","-0.5348296913694828","-0.6141188144683838","0.8788225879060462","1"
"-0.0556435505549113","0.5963500579198201","-0.4259962876637777","0.8037893215815226","1"
"0.1452140212059021","-0.035062175989151","-0.6732616066932678","-0.8661173403263092","0"
"-0.09131309650476696","-0.297071081342049","-0.3690314507021487","0.1926122753365526","0"
"-0.24965954844544574","-0.23983720744528422","0.00541397420371451","0.01011446336420571","0"
"-0.16745249927043915","0.05951017141342163","-1","-0.20405888557434082","1"
"0.0038053691387176514","-0.318007407280115","-0.7347265986295847","0.009142501996113704","1"
"0.018847660584883255","-0.6701692992990668","-1","-0.251445087519559","1"
"-0.023427675167719524","0.12045472860336304","-0.9753515919049581","0.49592838684717816","1"
"-0.02269321382045746","0.659885561466217","-1","-0.2546150922775269","1"
"-0.021457048133015633","-0.5315632876008749","0.24346628412604332","0.9315508902072906","1"
"0.02332799434661865","-0.21541465520858766","-0.00956737995147705","0.030862879753112794","1"
"0.07926531459974206","0.8769114432127579","-0.31270446466362994","0.9969813668209574","1"
"0.022648547273693663","-0.3525027340108698","0.6326330394455881","0.6797630653236851","1"
"0.049212435196185934","-0.19436784037228289","0.025619864463806152","0.029343128204345703","1"
"-0.10159795814090306","0.7324194841914706","0.4998821583059099","0.8048981428146362","1"
"0.007230244576931","-0.579491876065731","-0.29344624777634937","-0.045705857376257576","1"
"0.040972202164786205","0.42158192907060893","-1","0.21965360641479492","1"
"-0.20107031081404006","-0.642975947686604","-0.8222868825708117","0.6656105305467334","1"
"-0.09060195088386536","0.15445486307144166","0.10854352712631225","-0.09483480453491211","0"
"0.00015665690104166668","-0.3727733234564463","-0.0026398301124572754","-0.08244448900222778","0"
"-0.022884783879765926","-0.298243337082413","-0.9540375201207287","0.532538429746088","1"
"-0.0796520859003067","-0.7137178579966227","0.7906004190444946","0.7627705335617065","1"
"0.2281189759572347","-0.21768859028816223","0.17255748642815483","0.22948551840252346","1"
"-0.2142337726641305","0.33112444455110573","-0.5067569462558891","-0.8420165875290013","1"
